【  Yukikaki  by @WORDS_SCRAPER is licensed under a Creative Commons Attribution 4.0 International License.】【ctrl+↓で下に行けるぞ！】 【Feel free to use!】 NYタイムズ国際版（＝NYT）とかネット記事とかアニメを見て自分がわからなかった単語を書いている 数学のテキスト＝Fundamental Methods of Mathematical Economics、口、俗、話の区別はあまり厳密ではない,,,
oligarch,ロシアの新興財閥,ネット記事,制裁の対象にロシア財界も含まれた
placeholder,一時的においた仮のアイデア、役職,ネット記事,SF6のロゴが既存のロゴと似ていた件で発表されたロゴは仮案であるのかもしれないが～という文脈
pitch-black,真っ黒,ネット記事,Google検索のダークモードが以前よりも黒くなった記事
demarcation,境界策定、なにかの境界を決めること,sky news,sky news ウクライナとロシア
moron,(俗)ばか、まぬけ,ゾンビランドサガリベンジ,
cue card,カンペ,ゾンビランドサガリベンジ,
mudskipper,（生物）ムツゴロウ,ゾンビランドサガリベンジ,
segue into,スムーズに移行する,ゾンビランドサガリベンジ,カンペ「do a nice segue into going around」 でいい感じに辺りの紹介へ移ってという場面
be out to get someone,～をやっつけようと躍起になる,ゾンビランドサガリベンジ,自分が世界から攻撃されているように思っていた思春期
codger,（変な、エキセントリックな）老人（old codgerの形で）,ゾンビランドサガリベンジ,
brushoff,スルー、無視,ゾンビランドサガリベンジ,私、無視されたわけじゃないよね？
mamacita,（メキシコ）かわいこちゃん、イケてる女の子,ゾンビランドサガリベンジ,ギターへの愛称として
one’s very own,我らが～、あの！～（愛着や強調を表す）,ゾンビランドサガリベンジ,Tokyo's very own～ で佐賀の人から見て、東京から来た！彼女たち！という紹介で
moxie,勇気、元気,ゾンビランドサガリベンジ,
peons,（中南米）農民、つまらない仕事をする人,ゾンビランドサガリベンジ,
yokel,（俗）（蔑）田舎者,ゾンビランドサガリベンジ,
dang it,くそ！ちくしょう！（damn itの婉曲）,ゾンビランドサガリベンジ,
cop-out,（俗）責任逃れ,ゾンビランドサガリベンジ,文化祭の行事を去年と同じものすることについて
magistrate,治安判事、奉行,ゾンビランドサガリベンジ,
keister,(俗)お尻、ケツ,ゾンビランドサガリベンジ,
MIA,（missing in action） 行方不明者,ゾンビランドサガリベンジ,
behest,命令、要望,ゾンビランドサガリベンジ,at my behest 自分が強行した無茶なライブが失敗したことを謝罪したときに
bank on,当てにする、頼る,ゾンビランドサガリベンジ,bank on our momentum 今度は勢い任せじゃないように
exhume,（墓を）掘る,ゾンビランドサガリベンジ,
tarp,防水シート、ビニールシート（＝tarpaulin）,ゾンビランドサガリベンジ,
dead set on ~,～すると決意している,ゾンビランドサガリベンジ,dead set on working 
cold,(形)ぶっつけ本番の,ゾンビランドサガリベンジ,come in cold ライブをぶっつけ本番でやる文脈
shrapnel,爆弾の破片,sky news,
autotomy,自切（トカゲの尻尾切り）,NYT,トカゲの尻尾きりのナノ構造
pelvis,骨盤,NYT,恐竜の腸にはその生物の骨盤が大きすぎる
bowels,腸,NYT,
idle boast,口先だけの自慢,NYT,no idle boastでロシアには口先だけでなく強く退治する必要
statecraft,外交手腕、政治的手腕,NYT,慎重な外交が求められる
heady,酔わせる、くらくらさせる、有頂天の,NYT,アメリカが世界の警察だった頃のheadyな考えからの転換
skirmish,～と小競り合いをする,NYT,ロシア
vassal state,付庸国、従属国,NYT,
tailspin,崩壊する、制御できなくなる（経済などが）,NYT,ロシアからの報復で経済が混乱する恐れ
run-up,(話)準備期間、直前,NYT,戦争が始まる前の段階
Molotov cocktail,火炎瓶,Guardian,ウクライナ
shell,（軍事）炸裂弾、破裂弾、(動)～を砲撃する,Guardian,ウクライナ
reading,（メーター、分析結果などの）数値,Guardian,天気予報でCO2濃度の数値、とある魔術やNYタイムズでも
vitriol,辛辣な言葉、罵詈雑言,Guardian,ロシアからウクライナ大統領への罵倒
amphibious landing,上陸作戦 c.f.amphibious 水陸両用の,Guardian,
swingeing,厳しい、途方も無い,Guardian,the U.S. imposed swingeing new sanctions
flak jack­ets,防弾チョッキ,Guardian,
clampdown,取り締まり,Guardian,crack down は行為自体を取り締まるclamp downは対象そのものを取り締まる
martial law,戒厳令,NYT,enact martial law ウクライナの18~60までの男子が国にとどまる内容の戒厳令を発令
quagmire,泥沼、（抜け出せない）苦境,NYT,泥沼の時代という使われ方をしていた
despotic,独裁的な、専制的な,NYT,拉致問題の意見広告、このような酷いことができるのはこの独裁的な君主だけだ
dismember,1.手足を切断する、2.（領土・組織を）分割する,NYT,ウクライナの分割
call someone's bluff,～のハッタリに挑む、受けて立つ,NYT,ロシアと米国について
parole,仮釈放、（米国）臨時入国許可,NYT,Humanitarian Parole ウクライナ難民を人道的観点から入国許可を出すか検討する文脈
in a matter of months,数ヶ月のうちに　(matter of 時間 で数週間、数時間という意味に),NYT,
sham,偽物、ごまかし,NYT,hypocritical sham 世界中の独裁者がヨーロッパの人権への取り組み偽善のまがい物と批判する文脈
up for grabs,≒available、1.簡単に手に入る、2.誰が勝つかわからない,NYT,ロシアの侵攻によってヨーロッパのパワーバランスが不安定になる（誰が勝つかわからない）文脈
in limbo,宙ぶらりんになって、不安定な状態になっている,NYT,難民の状況
triad,1.三組、3つ、2.（軍事）戦略爆撃機、ICBM、潜水艦発射弾道弾の3つセット,NYT,戦争
logjam,渋滞,NYT,難民らの渋滞
hunker down,しゃがみ込む、身を潜める、避難する,NYT,ある難民が身を潜めていた文脈
caesarean section,帝王切開,NYT,難民の境遇
~ of sorts,ある種の～,TIME,herd immunity of sorts オミクロンで株価が下がらなくなったことについて、投資家たちもある種の集団免疫をつけたようだと
tail wind,追い風,TIME,今後、好調になる業界について
military junta,軍事政権,TIME,ブルキナファソの軍事政権
putrid,腐敗した、悪臭を放つ,TIME,putrid pustule 産業革命期、パリの川の油などで汚染した様子を比喩
pustule,膿疱、吹き出物,TIME,putrid pustule 産業革命期、パリの川の油などで汚染した様子を比喩
spay,（メスの動物に対して）去勢する、卵巣を取り除く,TIME,犬の記事、spay and neuterとセットの言葉として、動物愛護の観点から推奨する動き
neuter,（オスの動物に対して）去勢する,TIME,spay and neuterとセットの言葉として、動物愛護の観点から推奨する動き
rabies,狂犬病,TIME,
MSRP,メーカー希望小売価格,ネット記事,グラボが定価で買えるようになるかもという文脈
banger,（スラング）くっそいい曲,初音ミク,つべのコメ欄
lowly,身分の低い、卑しい,とある科学の超電磁砲,自分が庶民であることを指して
brown-noser,(話)ごますりをする人,とある科学の超電磁砲,
grovel,腹ばいになる、卑屈な態度を取る,とある科学の超電磁砲,お嬢様学校を褒めそやすことを、卑屈になっていると
puddle,水たまり,とある科学の超電磁砲,
best,（動）（話）を出し抜く、上回る,とある科学の超電磁砲,
bangs,前髪,とある科学の超電磁砲,
doze off,ウトウトする、居眠りする,とある科学の超電磁砲,
naiveté,素朴さ、うぶ,とある科学の超電磁砲,
sultry,蒸し暑い,とある科学の超電磁砲,
sicko,（俗）狂人、変人,とある科学の超電磁砲,
rebellious phase,反抗期,とある科学の超電磁砲,
weasel out,（責任、約束を）回避する、逃れる,とある科学の超電磁砲,
placticality,実用性,とある科学の超電磁砲,
exhibitionist,目立ちたがり、露出狂,とある科学の超電磁砲,
stragggler,集団から遅れた人、落ちこぼれ,とある科学の超電磁砲,初春さんの自己分析
conviction,信念,とある科学の超電磁砲,
headstrong,頑固な、強情な,とある科学の超電磁砲,headstrong nuts about them
flinch,ひるむ、たじろぐ,とある科学の超電磁砲,
duck,（打撃などを）かわす、（責任などから）逃れる,とある科学の超電磁砲,duck your responsibility
condescending,見下すような、恩着せがましい,とある科学の超電磁砲,黒子がわたしはジャッジメントだから～と主人公に治安維持活動をさせないことに対して
blabbering,（くだらないことを）つべこべしゃべる,とある科学の超電磁砲,
fluster,動揺させる、慌てさせる,とある科学の超電磁砲,
dough,1.パン生地、2.（口）お金,とある科学の超電磁砲,カツアゲするときに、金出せの文脈
throw a pity party,慰め会を開く、傷の舐め合いをする,とある科学の超電磁砲,
grouchy,（話）不機嫌な、機嫌の悪い,とある科学の超電磁砲,
synesthesia,共感覚,とある科学の超電磁砲,
shaved ice,かき氷,とある科学の超電磁砲,
rebar,鉄筋,とある科学の超電磁砲,
sponge bath,（療養中の人などが風呂の代わりに）手ぬぐいやスポンジで体を拭くこと,とある科学の超電磁砲,
trauma,外傷,とある科学の超電磁砲,head trauma頭部の外傷
worrywart,（俗）心配性の人,とある科学の超電磁砲,
every nook and cranny,隅々まで,とある科学の超電磁砲,
columns,（建物）柱、（軍隊）隊列,とある科学の超電磁砲,柱を崩して、建物を崩壊。ウクライナ情勢でもロシア軍の60kmの隊列の文脈で使われていた。
do you in,殺す、やる、打ち負かす,とある科学の超電磁砲,相手がどんな能力かわからないままやられる文脈
scrawny,痩せこけた、ガリガリの,とある科学の超電磁砲,scrawny scientist、痩せこけた科学者が怪しい文脈
comatose,昏睡した、意識のない,とある科学の超電磁砲,
byproduct,副産物,とある科学の超電磁砲,
anticlimactic,拍子抜けする、あっけない結末の,とある科学の超電磁砲,
fussy,好き嫌いが激しい、小うるさい,とある科学の超電磁砲,人参を好き嫌いする文脈、おおかみこどもでも食べ物の好き嫌いで出てきた
fetus,胎児,とある科学の超電磁砲,
As if on cue,まるで合図があったかのように,とある科学の超電磁砲,患者が一斉に苦しみだすシーン
nucleus,核,とある科学の超電磁砲,
live ammo,実弾,とある科学の超電磁砲,
dermatologist,皮膚科医,とある科学の超電磁砲,日焼け止めの話
freckles,そばかす,とある科学の超電磁砲,日焼け止めはそばかすを隠してくれる
chip in,貢献する、持ち寄る,とある科学の超電磁砲,後輩たちに一緒に演技する（貢献）ように言うシーン
take it ~,～だと思う,とある科学の超電磁砲,あら、あなたはもっと大人びた服を好むのだと思っていたわ
sarong,（服）サロン（東南アジアの腰から足にかけて長い布をまとう服装）,とある科学の超電磁砲,水着回
off the rack,（服）既製の、レディメイド,とある科学の超電磁砲,
rave,褒めちぎる、べた褒めする,とある科学の超電磁砲,
plebeian,平民,とある科学の超電磁砲,こんごうさん
burdock root,ゴボウ,とある科学の超電磁砲,
have seconds,お代わりをする,とある科学の超電磁砲,
gripe,不満を言う、愚痴をこぼす,とある科学の超電磁砲,つべこべ言ってんじゃねえよ！
smart off,生意気な口をきく、舐めた口を利く,とある科学の超電磁砲,小萌先生
put someone through the wringer,～をしごく、（wringerが昔の洗濯機の絞りを意味、ringerの形も）,とある科学の超電磁砲,
sulk at,拗ねる、不機嫌になる,とある科学の超電磁砲,sulk at the rest of world 世を拗ねひがんだ～　不良グループの描写
if you want my opinion,（話）率直に言わせてもらうと,とある科学の超電磁砲,
pick on,からかう、ちょっかいだしていじめる,とある科学の超電磁砲,女の子にちょっかい出してんのか
hot and bothered,1.熱くなっている、2.性的に興奮している,とある科学の超電磁砲,黒子の妄想
be up to no good,悪さを働く、よくないことを企む,とある科学の超電磁砲,
vigilante,自警団のメンバー,とある科学の超電磁砲,
sidekick,相棒,とある科学の超電磁砲,
You can't put a price on~,~に値段なんてつけられない、～はとても大事だ,おおかみこどもの雨と雪,
in the grand scheme of things,長い目で見れば,おおかみこどもの雨と雪,残してくれたお金も、長い目で見たら全然足りなかった。
pediatrician,小児科医,おおかみこどもの雨と雪,
It's anyone's guess,誰にもわからない,おおかみこどもの雨と雪,
be out of someone's hair,手を煩わせることなく,おおかみこどもの雨と雪,すぐ終わりますから！
snap up,手に入れる、飛びつく,おおかみこどもの雨と雪,田舎暮らしに飛びつく
throw in the towel,（口）降参する、負けを認める,おおかみこどもの雨と雪,田舎暮らしの不便さに
for a song,格安で、二束三文で,おおかみこどもの雨と雪,古民家
scarecrow,かかし,おおかみこどもの雨と雪,
slowpoke,(話)のろま,おおかみこどもの雨と雪,ポケモンのヤドンの英語名もslowpoke
fraidy-cat,（話）いくじなし,おおかみこどもの雨と雪,
rile up,(話)激怒させる,おおかみこどもの雨と雪,
furrow,（農業）畝、耕したすじ,おおかみこどもの雨と雪,
worth a darn,全然だめ（worth a damnの形も）,おおかみこどもの雨と雪,
boonies,≒boondocks　ど田舎,おおかみこどもの雨と雪,
shoestring budget,わずかな予算,おおかみこどもの雨と雪,自然保護のレンジャーの
feral,野生の,おおかみこどもの雨と雪,野生の狼
play hooky,サボる,おおかみこどもの雨と雪,今日は休み？ううん。サボり？うん！
Old Maid,ババ抜き,おおかみこどもの雨と雪,
scrounge,(俗)(食料などを)あさる、せびる,おおかみこどもの雨と雪,給食室から食料をとって生きていく
graft,接ぎ木する、移植する,加藤純一,エルデンリング配信、接ぎ木のゴドリック
germinated,発芽する,Science Illustrated,a majestic kauri trees germinated on the North Island 木が発芽する文脈
marsupials,有袋類,Science Illustrated,地磁気逆転の影響で有袋類が絶滅したとみられる
chondrites,コンドライト（隕石の種類）,Science Illustrated,炭素、水の由来が隕石だった記事
cardiovascular,心臓と血管に関する,ヱヴァンゲリヲン新劇場版:Q,cardiovascular and lung function 心肺機能が正常である文脈
torpedo,魚雷,ヱヴァンゲリヲン新劇場版:Q,
maiden name,旧姓,ヱヴァンゲリヲン新劇場版:Q,碇ユイ
twisted,ひねくれた性格の,鬼滅の刃,性悪女
bad-news,（人が）不快な、厄介な,鬼滅の刃,あいつはヤバいという意味で使われていた
stick out like a sore thumb,ひどく目立つ、場違いである,鬼滅の刃,look like a sore thumb 善逸の髪色が目立ってる文脈
pilfer,くすねる、盗む（比較的価値の低いものを）,進撃の巨人,兵団の食料庫からくすねてきた
locomotive,機関車,進撃の巨人,
smithereens,(口)木っ端微塵、破片,進撃の巨人,ボートを木っ端微塵に爆破する文脈
swanky,(口)洒落た、高級な,その着せ替え人形は恋をする,撮影スタジオ、swankyなスタジオはclean you out(無一文にする)する
bang for one's buck,(俗)費用対効果、費用に見合うだけの価値,その着せ替え人形は恋をする,フェイステープの使用において最も費用対効果が得られる使いみちが、キャラに合った目の形に変えられることだという文脈
crush course,短期集中コース、特訓,その着せ替え人形は恋をする,カメラの使い方を教えてもらう会
DSLR camera,デジタル一眼レフカメラ,その着せ替え人形は恋をする,
Klepto ~,（接頭辞）盗み癖のある,その着せ替え人形は恋をする,Klepto buzzardハンバーガーを盗んだ鳥
buzzard,（コンドル・タカなどの）猛禽,その着せ替え人形は恋をする,ハンバーガーを盗んだ鳥
sea otter,ラッコ,その着せ替え人形は恋をする,
deffo,≒definitely,その着せ替え人形は恋をする,
fetch,(口)素敵、いい,その着せ替え人形は恋をする,It's so fetch!　素敵、ヤバい！ コスプレ衣装を指して
totes magotes,もちろん、オッケー,その着せ替え人形は恋をする,次はウイッグの確認をしようかという提案への返事
bobby pin,ヘアピン,その着せ替え人形は恋をする,
day of,当日,その着せ替え人形は恋をする,could you keep this secret until day of? ゾンビランドサガでは当日券を表すのに使われていた
hemming,裾上げ,その着せ替え人形は恋をする,
eventuate,～の結果になる,その着せ替え人形は恋をする,the shirt still eventuates your curves シャツを着ても胸の曲線は隠せない
circumference,外周、円周,その着せ替え人形は恋をする,head circumference 頭周り、頭囲
nerve-racking,とても緊張する、はらはらする,その着せ替え人形は恋をする,ウィッグのカット作業はとても緊張する文脈
ray of sunshine,（話）周りの人を幸せにする人、明るい人,その着せ替え人形は恋をする,喜多川さん
yabbos,(口)胸　,その着せ替え人形は恋をする,胸が大きい人が男装して、胸どこに消えたの？
schtick,（俗）工夫、ギミック,ネット記事,プログラマーには自分独自の工夫を思いつかないといけない瞬間がある
a small fortune,（口）かなりの金額、大金,ネット記事,いいノイキャンを得るには普通かなりの額をかけないといけないが、～
interdict,（命令によって）禁止する、2.（軍事)（補給や進行を）遮断する、妨げる,Guardian,ロシアが西部の軍事基地を攻撃した理由として、西側の援助を遮断したい思惑。
fracking,水圧破砕（シェールガス採掘の際使われる技術）,Guardian,ウクライナ危機で環境負荷の高いfrackingに各国が頼ってしまうのではないかという危惧
bough,木の枝、大枝,ゲド戦記Ⅰ,
hoe,クワ、鍬,ゲド戦記Ⅰ,hoes and rakes　くわと熊手
forge bellows,鍛造用ふいご,ゲド戦記Ⅰ,
rankle,(言葉や事実が人を)苦しめる、心に食い込む,ゲド戦記Ⅰ,
yew,(植物)イチイの木,ゲド戦記Ⅰ,
makings,素質、才能,ゲド戦記Ⅰ,he has the makings of power 彼は魔術の才能があることを叔母がきづく文脈
purpose-built,専用の、~向けの,ネット記事,Purpose-built for users across~  チップセットがウインドウズや、クロームOS向けに設計されている文脈
sleuthing,探偵活動、推理,ネット記事,未発表のチップについての噂を検討する文脈
flaky,（発音注意）１．薄片状の、２.(俗)当てにならない、再現性が低い、３.気の狂った,ネット記事,Asahi Linuxアルファ版のバグ紹介、バグの再現性が低いことをa flakiness issue と。
screenplay,脚本,ネット記事,"BBC,ドライブ・マイ・カー監督へのインタビュー記事"
chauffeur,おかかえ運転手,ネット記事,"BBC,ドライブ・マイ・カー監督へのインタビュー記事"
off-putting,（話）不快な、困惑させる,ネット記事,"BBC,ドライブ・マイ・カー監督へのインタビュー記事、3時間超えの映画は通常観客を煩わせる"
trounce,１．倒す（試合などで）、２．きつく叱る,ネット記事,AMDのCPUが他社製品を性能で上回る文脈
play the martyr,殉教者を演じる、やせ我慢する、自分が可愛そうな状況に居るように振る舞う,とある科学の超電磁砲,仲直りできないでつっけんどんな態度をとってしまう初春さんに
runaway,暴走した,とある科学の超電磁砲,runaway esper 暴走した能力者を指して
height of summer,真夏、夏本番,とある科学の超電磁砲,
up one's sleeve,1.袖の中にしまった、密かに隠した,とある科学の超電磁砲,ヴィランの悪事を暴くシーン、裏で何をやっていたかもう分かっている
uber,(俗)超、とても,その着せ替え人形は恋をする,uber cute かわたん！超かわいい
as per usual,(口)いつも通り,その着せ替え人形は恋をする,作中では崩してas per uzheと言っていた
goober,(俗)ばか、あほ,その着せ替え人形は恋をする,
dorkus,(俗)ばか、あほ（socially awkward）,その着せ替え人形は恋をする,冗談だってバカ笑の文脈
decal,シール,その着せ替え人形は恋をする,剥がせる壁紙
underclassman,後輩,その着せ替え人形は恋をする,
baggy,(服が)ダボッとした、オーバーサイズの,その着せ替え人形は恋をする,baggy clothes
bonkers,≒crazy 気の狂った,その着せ替え人形は恋をする,
Tell you what,じゃあこうしよう、あのね（提案や強調で使われる）,その着せ替え人形は恋をする,コスプレに立会できないと言われたので、「じゃあ」自分の家で着るねという提案
slice of life,日常系（アニメのジャンル）,その着せ替え人形は恋をする,
pigtails,ツインテール,その着せ替え人形は恋をする,
JK,≒Just kidding,その着せ替え人形は恋をする,
goner,(口)もう助からない人、見込みのない人,その着せ替え人形は恋をする,溺れて死にそうになる場面
maul,手荒に扱う、傷つける、酷評する,Guardian,effort to pass his mauled green investment package バイデンの酷評された脱炭素政策バッケージ
alopecia,脱毛症,Guardian,ウィル・スミス、アカデミー賞2022
BS,≒bull shit,ワンダーエッグ・プライオリティ,
fatso,(俗)(蔑)太った人、デブ,ワンダーエッグ・プライオリティ,
uggo,(俗)(蔑)とても醜い人、ブス、ブサイク,ワンダーエッグ・プライオリティ,
done with ~,～をやめる、終える,ワンダーエッグ・プライオリティ,I'm done with cutting　リスカはやめた
shut-in,ひきこもり、（病気などで）外出できない人,ワンダーエッグ・プライオリティ,
sugar daddy,パパ（パパ活目的の男）,ワンダーエッグ・プライオリティ,
molest,性的ないたずらをする、痴漢する,ワンダーエッグ・プライオリティ,
evanescence,消失、儚さ,ワンダーエッグ・プライオリティ,
liposuction,脂肪吸引,ワンダーエッグ・プライオリティ,
hyaluronic acid,ヒアルロン酸,ワンダーエッグ・プライオリティ,
infirmary,保健室、医務室,ワンダーエッグ・プライオリティ,
spot me,(俗)金貸して,ワンダーエッグ・プライオリティ,
hog,(口)独り占めする,ワンダーエッグ・プライオリティ,
pomander,ポマンダー、香り玉,ワンダーエッグ・プライオリティ,
spite,悪意,ワンダーエッグ・プライオリティ,嫉妬や悪意が彼らの食料
live-in,同棲中の、住み込みの,ワンダーエッグ・プライオリティ,
prayer beads,数珠,ワンダーエッグ・プライオリティ,
wind bag,(俗)(蔑)おしゃべり、中身のないことをまくしたてる人,ワンダーエッグ・プライオリティ,
centipede,ムカデ,ワンダーエッグ・プライオリティ,
goody-two-shoes,いい子ちゃん、優等生（ネガティブな意味で）,ワンダーエッグ・プライオリティ,
Artificial insemination,人工授精,ワンダーエッグ・プライオリティ,
guinea pig,モルモット,ワンダーエッグ・プライオリティ,
what’s-his-name,誰かさん、例の男,ワンダーエッグ・プライオリティ,Doctor what's-his-name ドクターなんとか、
baggage,(話)精神的な負担、悩み,ワンダーエッグ・プライオリティ,you'll have baggageそれを止めたら、あなたは傷つくだろう
cadaver,死体,ワンダーエッグ・プライオリティ,
wet oneself,ちびる,ワンダーエッグ・プライオリティ,
unsullied,汚れなき、純潔な,ワンダーエッグ・プライオリティ,unsullied love
mooch off of,(人に)ねだる、せびる,天気の子,ビール
mistress,愛人,天気の子,
time-honored,由緒ある、昔からの,天気の子,雑誌が
cumulonimbus,積乱雲,天気の子,複数形がcumulonimbi
sardine,イワシ,天気の子,
cold snap,急な寒波,天気の子,
severance pay,退職金,天気の子,
do a 180,ガラッと変わる、180度違うことをする,天気の子,Weather have done a 180 天気が一転して晴れになった文脈
stand trial,裁判をうける、裁判にかけられる,天気の子,
probation,保護観察処分,天気の子,
defibrillator,除細動器、AED,skynews,
morgue,遺体安置所、霊安室,NYT,ウクライナ情勢
coffer,金庫、財源,NYT,天然ガスの支払いがロシアの金庫へと流れる文脈
sacrosanct,極めて神聖な、不可侵の,NYT,ロシアが破ってはいけない神聖な契約を破ってルーブル払いを強制した文脈
convulsion,１.けいれん、２.（社会の）大変革,NYT,中国からのコンテナ物流が停滞した動乱でもアマゾンなどの大手は比較的対処できたと
cook the books,(口)帳簿をごまかす,NYT,
burble,ぶくぶく音を立てる,NYT,ぶくぶく音がなっている、暗室の水槽で～（タコを生物学のモデル生物に使用しようという記事）
white whale,熱望されるも達成が困難なゴール,NYT,共食いやメスが産卵のあと死亡にする性質がタコをモデル生物にするのを困難なもの（white whale）にしてきた文脈
cephalopod,頭足動物（イカ、タコなど）,NYT,
gird,に備える、身構える(for),NYT,girding for a continuation of the war　ロシアが交代したのは戦争の継続に備えるためという文脈
No 10,(イギリス)ダウニング街10番地、イギリス首相官邸の代名詞,Guardian,コロナ禍の状況下で行われた首相官邸でのパーティー
cloistered,世間から離れた、隔離された,Guardian,いかにプーチンほど隔離された指導者といえど戦争の悪いニュースは無視できない
cadre,幹部、小さな集まり,Guardian,a cadre of yes-manイエスマンの集まり
tear one's hair,髪をかきむしる(イライラして),Guardian,部下の働きぶりにプーチンは頭を掻きむしっているかもしれないという文脈
sacking,解雇、解任,Guardian,軍事作戦の間は軍幹部を解任することはしないだろうという文脈
anywhere near,（否定文で）少しも,ネット記事,You don't really have to think anywhere near about~ アンリアルエンジンによって、どの手段を用いるかについて少しも考える必要がなくなるだろうという記事
pariah,１.社会ののけもの、２.パーリア（インドの最下層民）,NYT,pariahdom ロシアが世界からのけ者にされる文脈
wean,離乳させる、離れさせる,NYT,wean the West from Russian energy ロシアの資源から自立させる
cudgel,棍棒,NYT,イーロン・マスクがツイッターを武器としてや、自らの製品の宣伝に使用してきたとする文脈
scaremongering,脅迫≒fear-mongering,NYT,
feckless,１.無駄な、２.無責任な,NYT,ドイツの無責任なロシアとの取引
hold on to,~をつかんではなさない,NYT,支持者をつかんではなさない
pocket-book issue,お金に関する問題、経済的な問題,NYT,移民問題などの触れるのではなく、人々の暮らしなどの身近な問題に触れた
lightning rod,避雷針,NYT,もう一人の極右候補が悪目立ちして避雷針の役割を果たした文脈
firebrand,1.たいまつ、２.扇動者,NYT,極右候補の中でより扇動的な候補の説明
in one's own skin,ありのままの姿で,NYT,極右候補がフレンドリーな様子を見せるようになったという文脈
gambit,(チェス)初めの一手、(交渉などでの)初手,NYT,極右候補が選挙戦で経済の話題に絞ったことは、良い出だしだったという文脈
mind-bending,(口)感覚を麻痺させる、ショッキングな,NYT,ショッキングなほど小さい半導体
GP,(=genral physician) 一般医、総合診療医,Guardian,イギリス政府の当初目標より一般医の数が少ない現状
wholesome,健全な、道徳的な,Twitter,Netflix公式アカウントがはじめてのおつかいを史上最も健全なショーと紹介
kicker,(話)落とし穴、思いがけない結末,PCWorld,WiFi7では320MHzが使えるという話題の後に、しかし落とし穴は（the kicker is…）320MHzでの通信は常にできるわけではないと述べる文脈
vertigo,めまい、ぐるぐる回るような眩暈,PCWorld,再生した動画が読み込み中…になる状態を比喩して
bonanza,思いがけない幸運、大当たり,NYT,低失業率の労働市場を指して
dive,バー、居酒屋,NYT,
pool table,ビリヤードテーブル,NYT,バーの描写
second fiddle,脇役,NYT,second fiddlle to casual conversation バーが人々の気軽な会話の脇役となっている文脈
dour,不機嫌な、むっつりした,NYT,ネガティブな(dour)な経済見通しに関する世論調査とは裏腹に、順調な失業率の文脈
two-pronged,二又の,NYT,ロシアの戦略は大きく分けて二つ挙げられる文脈
pummel,こぶしで殴る,NYT,ロシアの攻撃
in a nod to,～を考慮して、～を踏まえて,NYT,テキストから画像を生成するDALL-Eの名前はディズニー映画のウォーリーと画家のダリをかけて（考慮して）命名されたもの
wheelbarrow,手押し車、土砂を運ぶような一輪車,NYT,ウクライナ、遺体を運ぶ描写
coroner,検死官、検察医,NYT,ウクライナ
contusion,挫傷、打撲、あざ,NYT,遺体に見られる挫傷から拷問の疑いがある文脈
apportion,分配する,Wikipedia,周波数を配分する
recuse,(不適格だと)辞退する、忌避する,Wikipedia,recused himself from 自らが編集委員を務める雑誌に論文を出したさいに、査読から外れる文脈
off the wall,突拍子もない、型破りな,ネット記事,
